"";"STN";"Weeknr";"Degrees_Celsius_min.mean";"Degrees_Celsius_avg.mean";"Degrees_Celsius_max.mean";"Rainfall_mm.mean";"LON.east.";"LAT.north.";"ALT.m.";"NAME"
"443";267;31;14.2857142857143;18.6;22.4;16.4285714285714;5.384;52.898;-1.3;"STAVOREN"
"444";267;50;3.31428571428571;5.28571428571429;7.05714285714286;26.0571428571429;5.384;52.898;-1.3;"STAVOREN"
"445";267;29;15;19.5428571428571;23.8;7.8;5.384;52.898;-1.3;"STAVOREN"
"446";267;46;5.48571428571429;8.08571428571429;10.1428571428571;28.9428571428571;5.384;52.898;-1.3;"STAVOREN"
"447";267;10;1.74285714285714;5.51428571428571;9.08571428571429;9.25714285714286;5.384;52.898;-1.3;"STAVOREN"
"448";267;20;9.08571428571429;13;17;6.74285714285714;5.384;52.898;-1.3;"STAVOREN"
"449";267;43;7.88571428571429;10.6571428571429;13.0285714285714;9.94285714285714;5.384;52.898;-1.3;"STAVOREN"
"450";267;51;4.71428571428571;6.77142857142857;8.57142857142857;17.9142857142857;5.384;52.898;-1.3;"STAVOREN"
"451";267;32;13.4857142857143;17.8857142857143;21.6857142857143;29.9428571428571;5.384;52.898;-1.3;"STAVOREN"
"452";267;53;4;5.83333333333333;7.66666666666667;15.1666666666667;5.384;52.898;-1.3;"STAVOREN"
"453";267;15;5.94285714285714;9.77142857142857;13.3142857142857;7.11428571428571;5.384;52.898;-1.3;"STAVOREN"
"454";267;9;-0.0285714285714286;3.11428571428571;6.11428571428571;22.5142857142857;5.384;52.898;-1.3;"STAVOREN"
"455";267;3;-0.142857142857143;2.34285714285714;4.45714285714286;22.9142857142857;5.384;52.898;-1.3;"STAVOREN"
"456";267;25;13.2;15.8857142857143;19.0285714285714;29.1142857142857;5.384;52.898;-1.3;"STAVOREN"
"457";267;4;1.08571428571429;3.45714285714286;5.74285714285714;21.8285714285714;5.384;52.898;-1.3;"STAVOREN"
"458";267;52;3.97142857142857;6.17142857142857;7.88571428571429;17.5428571428571;5.384;52.898;-1.3;"STAVOREN"
"459";267;8;1.65714285714286;4.28571428571429;6.8;23.6571428571429;5.384;52.898;-1.3;"STAVOREN"
"460";267;37;12.9142857142857;16.2857142857143;19.8285714285714;34.3714285714286;5.384;52.898;-1.3;"STAVOREN"
"461";267;35;12.2;16.5714285714286;20.4285714285714;37.1142857142857;5.384;52.898;-1.3;"STAVOREN"
"462";267;39;9.8;14.2;17.8571428571429;10.2571428571429;5.384;52.898;-1.3;"STAVOREN"
"463";267;47;3.65714285714286;6.22857142857143;8.28571428571429;20.3142857142857;5.384;52.898;-1.3;"STAVOREN"
"464";267;41;8.94285714285714;12.2;15.5428571428571;6.25714285714286;5.384;52.898;-1.3;"STAVOREN"
"465";267;21;11.3428571428571;15.4571428571429;19.6285714285714;13.8857142857143;5.384;52.898;-1.3;"STAVOREN"
"466";267;11;2.05714285714286;5.62857142857143;9.25714285714286;5.77142857142857;5.384;52.898;-1.3;"STAVOREN"
"467";267;34;13.4571428571429;17.2857142857143;21.2285714285714;32.2857142857143;5.384;52.898;-1.3;"STAVOREN"
"468";267;38;11.0571428571429;15.1142857142857;18.5714285714286;15.9714285714286;5.384;52.898;-1.3;"STAVOREN"
"469";267;16;5.65714285714286;9.91428571428571;13.9714285714286;6.37142857142857;5.384;52.898;-1.3;"STAVOREN"
"470";267;27;13.6571428571429;17.7142857142857;21.6;17.0571428571429;5.384;52.898;-1.3;"STAVOREN"
"471";267;48;2.21621621621622;4.83783783783784;6.91891891891892;17.4054054054054;5.384;52.898;-1.3;"STAVOREN"
"472";267;33;13.9142857142857;17.2571428571429;20.3714285714286;45.8;5.384;52.898;-1.3;"STAVOREN"
"473";267;26;12.8;16.6571428571429;20.3142857142857;29.6285714285714;5.384;52.898;-1.3;"STAVOREN"
"474";267;22;11.6;15.5714285714286;19.2857142857143;21.8;5.384;52.898;-1.3;"STAVOREN"
"475";267;40;10;13.2;16.2857142857143;18.6;5.384;52.898;-1.3;"STAVOREN"
"476";267;2;2.97142857142857;4.94285714285714;6.8;29.8857142857143;5.384;52.898;-1.3;"STAVOREN"
"477";267;42;8.94285714285714;12.2571428571429;15.2;27.0571428571429;5.384;52.898;-1.3;"STAVOREN"
"478";269;37;11.4857142857143;16;20.7142857142857;15.8;5.52;52.458;-3.7;"LELYSTAD"
"479";269;20;8.05714285714286;13.3714285714286;18.3428571428571;11.9714285714286;5.52;52.458;-3.7;"LELYSTAD"
"480";269;17;4.71428571428571;9.34285714285714;13.5428571428571;20.2285714285714;5.52;52.458;-3.7;"LELYSTAD"
"481";269;32;12.3428571428571;17.7142857142857;22.6571428571429;30.9714285714286;5.52;52.458;-3.7;"LELYSTAD"
"482";269;5;1.42857142857143;4.2;7;23.4857142857143;5.52;52.458;-3.7;"LELYSTAD"
"483";269;13;3.57142857142857;8.34285714285714;13.0285714285714;28.1142857142857;5.52;52.458;-3.7;"LELYSTAD"
"484";269;12;2.54285714285714;6.2;10.1428571428571;15.9428571428571;5.52;52.458;-3.7;"LELYSTAD"
"485";269;19;8.74285714285714;14.5714285714286;19.4857142857143;19.5428571428571;5.52;52.458;-3.7;"LELYSTAD"
"486";269;23;11.4571428571429;16.8571428571429;21.9142857142857;24.4;5.52;52.458;-3.7;"LELYSTAD"
"487";269;16;4.74285714285714;10.2857142857143;15.5142857142857;7.74285714285714;5.52;52.458;-3.7;"LELYSTAD"
"488";269;18;5.6;10.9714285714286;15.8285714285714;17.3142857142857;5.52;52.458;-3.7;"LELYSTAD"
"489";269;24;11.3428571428571;16.2857142857143;20.7428571428571;13.4;5.52;52.458;-3.7;"LELYSTAD"
"490";269;33;12.7428571428571;16.9142857142857;20.8;44.9428571428571;5.52;52.458;-3.7;"LELYSTAD"
"491";269;28;12.8571428571429;17.5428571428571;21.8571428571429;28.0285714285714;5.52;52.458;-3.7;"LELYSTAD"
"492";269;51;4.97142857142857;7.51428571428571;9.54285714285714;20.5714285714286;5.52;52.458;-3.7;"LELYSTAD"
"493";269;11;1.28571428571429;5.77142857142857;10.2571428571429;6.05714285714286;5.52;52.458;-3.7;"LELYSTAD"
"494";269;36;12.0285714285714;16.2857142857143;20.3714285714286;43.5428571428571;5.52;52.458;-3.7;"LELYSTAD"
"495";269;38;10.3142857142857;14.8285714285714;19.2857142857143;16.2285714285714;5.52;52.458;-3.7;"LELYSTAD"
"496";269;25;12.6;16.3142857142857;20.2857142857143;19.0857142857143;5.52;52.458;-3.7;"LELYSTAD"
"497";269;31;13.2;18.6857142857143;23.6571428571429;10.5428571428571;5.52;52.458;-3.7;"LELYSTAD"
"498";269;6;0.914285714285714;3.25714285714286;5.57142857142857;19;5.52;52.458;-3.7;"LELYSTAD"
"499";269;29;14.3428571428571;20.0571428571429;25.2285714285714;10.9428571428571;5.52;52.458;-3.7;"LELYSTAD"
"500";269;14;4.94285714285714;9.71428571428571;14.3142857142857;17.0285714285714;5.52;52.458;-3.7;"LELYSTAD"
"501";269;35;11.1428571428571;16.7428571428571;21.6;23.9428571428571;5.52;52.458;-3.7;"LELYSTAD"
"502";269;39;8.68571428571429;13.4;18.5428571428571;18.7142857142857;5.52;52.458;-3.7;"LELYSTAD"
"503";269;30;15.0571428571429;19.4;24.0571428571429;50.6571428571429;5.52;52.458;-3.7;"LELYSTAD"
"504";269;26;11.7142857142857;17.1142857142857;21.6571428571429;23.1714285714286;5.52;52.458;-3.7;"LELYSTAD"
"505";269;43;7.14285714285714;10.5142857142857;13.4285714285714;10.7714285714286;5.52;52.458;-3.7;"LELYSTAD"
"506";269;7;-0.428571428571429;3.14285714285714;7.08571428571429;9.68571428571429;5.52;52.458;-3.7;"LELYSTAD"
"507";269;34;11.9142857142857;17.0285714285714;22.1428571428571;34.2;5.52;52.458;-3.7;"LELYSTAD"
"508";269;15;4.94285714285714;10.1142857142857;15.1714285714286;7.71428571428571;5.52;52.458;-3.7;"LELYSTAD"
"509";269;1;2.14285714285714;4.57142857142857;6.8;23.4857142857143;5.52;52.458;-3.7;"LELYSTAD"
"510";269;44;5.74285714285714;9.42857142857143;13.0857142857143;15.4571428571429;5.52;52.458;-3.7;"LELYSTAD"
"511";269;27;12.7142857142857;18.2857142857143;23.1428571428571;13.8285714285714;5.52;52.458;-3.7;"LELYSTAD"
"512";269;52;3.42857142857143;6.11428571428571;8.17142857142857;19.2;5.52;52.458;-3.7;"LELYSTAD"
"513";269;50;2.91428571428571;5.31428571428571;7.42857142857143;26.8;5.52;52.458;-3.7;"LELYSTAD"
"514";269;8;1.45714285714286;4.51428571428571;7.85714285714286;26.2571428571429;5.52;52.458;-3.7;"LELYSTAD"
"515";269;10;1.14285714285714;6.02857142857143;10.8571428571429;11.9714285714286;5.52;52.458;-3.7;"LELYSTAD"
"516";269;2;2.62857142857143;5.11428571428571;7.42857142857143;38.6285714285714;5.52;52.458;-3.7;"LELYSTAD"
"517";269;4;1.42857142857143;4.14285714285714;6.45714285714286;20.5428571428571;5.52;52.458;-3.7;"LELYSTAD"
"518";269;41;7.54285714285714;11.8857142857143;15.7142857142857;7.34285714285714;5.52;52.458;-3.7;"LELYSTAD"
"519";269;49;2.11111111111111;4.77777777777778;7.44444444444444;21.6666666666667;5.52;52.458;-3.7;"LELYSTAD"
"520";269;47;3.6;6.34285714285714;8.71428571428571;24.2857142857143;5.52;52.458;-3.7;"LELYSTAD"
"521";269;9;-0.285714285714286;3.31428571428571;6.91428571428571;21.4;5.52;52.458;-3.7;"LELYSTAD"
"522";269;21;10.6571428571429;16.0571428571429;21.1428571428571;17.8857142857143;5.52;52.458;-3.7;"LELYSTAD"
"523";269;53;2.5;4.83333333333333;7.33333333333333;43;5.52;52.458;-3.7;"LELYSTAD"
"524";269;48;1.78378378378378;4.51351351351351;7.16216216216216;17.8108108108108;5.52;52.458;-3.7;"LELYSTAD"
"525";269;42;8.42857142857143;12.2571428571429;15.9714285714286;25.4;5.52;52.458;-3.7;"LELYSTAD"
"526";269;3;-0.628571428571429;1.88571428571429;4.4;18.3428571428571;5.52;52.458;-3.7;"LELYSTAD"
"527";269;45;5.62857142857143;8.8;11.5428571428571;22.1714285714286;5.52;52.458;-3.7;"LELYSTAD"
"528";269;40;9.11428571428571;12.8857142857143;17;21.2;5.52;52.458;-3.7;"LELYSTAD"
"529";269;46;4.82857142857143;7.94285714285714;10.7428571428571;30.4285714285714;5.52;52.458;-3.7;"LELYSTAD"
"530";269;22;11.2571428571429;16.2571428571429;21.2285714285714;17.8285714285714;5.52;52.458;-3.7;"LELYSTAD"
"531";270;37;12.1142857142857;15.7428571428571;19.7142857142857;24.6571428571429;5.752;53.224;1.2;"LEEUWARDEN"
"532";270;30;14.6;18.8857142857143;23;39.4857142857143;5.752;53.224;1.2;"LEEUWARDEN"
"533";270;19;9.34285714285714;13.9428571428571;18.3714285714286;19.8857142857143;5.752;53.224;1.2;"LEEUWARDEN"
"534";270;2;2.51428571428571;4.91428571428571;6.97142857142857;30.2;5.752;53.224;1.2;"LEEUWARDEN"
"535";270;49;2.33333333333333;5.08333333333333;7.63888888888889;18.0833333333333;5.752;53.224;1.2;"LEEUWARDEN"
"536";270;26;11.6285714285714;16.1428571428571;20.2285714285714;23.1714285714286;5.752;53.224;1.2;"LEEUWARDEN"
"537";270;7;-0.0571428571428571;3;6.37142857142857;6.37142857142857;5.752;53.224;1.2;"LEEUWARDEN"
"538";270;38;10.3714285714286;14.6571428571429;18.8;12.4;5.752;53.224;1.2;"LEEUWARDEN"
"539";270;5;1.51428571428571;3.97142857142857;6.14285714285714;23.9714285714286;5.752;53.224;1.2;"LEEUWARDEN"
"540";270;44;6.22857142857143;9.57142857142857;12.6;11.6285714285714;5.752;53.224;1.2;"LEEUWARDEN"
"541";270;25;12.2;15.4;19.0285714285714;24.1142857142857;5.752;53.224;1.2;"LEEUWARDEN"
"542";270;6;0.857142857142857;3.11428571428571;5.25714285714286;17.5714285714286;5.752;53.224;1.2;"LEEUWARDEN"
"543";270;4;1;3.57142857142857;6;22.2;5.752;53.224;1.2;"LEEUWARDEN"
"544";270;12;2.48571428571429;5.94285714285714;9.17142857142857;10;5.752;53.224;1.2;"LEEUWARDEN"
"545";270;45;5.77142857142857;8.65714285714286;11.2285714285714;18.7714285714286;5.752;53.224;1.2;"LEEUWARDEN"
"546";270;20;7.6;12.6;17.1142857142857;7.05714285714286;5.752;53.224;1.2;"LEEUWARDEN"
"547";270;24;11.2;15.3142857142857;19.4;8.08571428571429;5.752;53.224;1.2;"LEEUWARDEN"
"548";270;51;4.71428571428571;7.11428571428571;9.05714285714286;21;5.752;53.224;1.2;"LEEUWARDEN"
"549";270;13;3.48571428571429;7.57142857142857;12.0571428571429;20.0857142857143;5.752;53.224;1.2;"LEEUWARDEN"
"550";270;11;1.48571428571429;5.42857142857143;9.71428571428571;7.6;5.752;53.224;1.2;"LEEUWARDEN"
"551";270;36;12.0571428571429;16.0857142857143;19.9428571428571;32.7714285714286;5.752;53.224;1.2;"LEEUWARDEN"
"552";270;52;3.68571428571429;6.08571428571429;8.11428571428571;18.4285714285714;5.752;53.224;1.2;"LEEUWARDEN"
"553";270;50;3.14285714285714;5.45714285714286;7.42857142857143;34.3428571428571;5.752;53.224;1.2;"LEEUWARDEN"
"554";270;42;8.62857142857143;12.0857142857143;15.4571428571429;24.7428571428571;5.752;53.224;1.2;"LEEUWARDEN"
"555";270;31;13.8285714285714;18.3142857142857;22.6857142857143;16.1142857142857;5.752;53.224;1.2;"LEEUWARDEN"
"556";270;47;3.02857142857143;6.05714285714286;8.45714285714286;24.8571428571429;5.752;53.224;1.2;"LEEUWARDEN"
"557";270;14;4.54285714285714;8.71428571428571;12.9714285714286;18.5428571428571;5.752;53.224;1.2;"LEEUWARDEN"
"558";270;8;1.05714285714286;4.22857142857143;7.22857142857143;26.1142857142857;5.752;53.224;1.2;"LEEUWARDEN"
"559";270;43;7;10.3142857142857;13.1142857142857;17.6;5.752;53.224;1.2;"LEEUWARDEN"
"560";270;15;5;9.4;13.6285714285714;6.22857142857143;5.752;53.224;1.2;"LEEUWARDEN"
"561";270;41;8.42857142857143;12;15.4285714285714;7;5.752;53.224;1.2;"LEEUWARDEN"
"562";270;22;10.1428571428571;14.8857142857143;19.2;19.4571428571429;5.752;53.224;1.2;"LEEUWARDEN"
"563";270;3;-0.742857142857143;1.82857142857143;4.28571428571429;21.6;5.752;53.224;1.2;"LEEUWARDEN"
"564";270;27;12.4;17.2285714285714;21.6285714285714;15.6571428571429;5.752;53.224;1.2;"LEEUWARDEN"
"565";270;1;1.68571428571429;4.05714285714286;6.25714285714286;21.8285714285714;5.752;53.224;1.2;"LEEUWARDEN"
"566";270;46;5;7.94285714285714;10.3428571428571;27.0285714285714;5.752;53.224;1.2;"LEEUWARDEN"
"567";270;21;10.2571428571429;14.9714285714286;19.4857142857143;25.1142857142857;5.752;53.224;1.2;"LEEUWARDEN"
"568";270;39;8.82857142857143;13.5428571428571;17.8857142857143;12.8571428571429;5.752;53.224;1.2;"LEEUWARDEN"
"569";270;18;5.34285714285714;10.1428571428571;14.5714285714286;11.8285714285714;5.752;53.224;1.2;"LEEUWARDEN"
"570";270;29;14.0571428571429;19.2285714285714;24.0571428571429;8.17142857142857;5.752;53.224;1.2;"LEEUWARDEN"
"571";270;33;12.8571428571429;16.7428571428571;20.4;23.4857142857143;5.752;53.224;1.2;"LEEUWARDEN"
"572";270;32;12.2;17.3142857142857;21.9428571428571;36.4857142857143;5.752;53.224;1.2;"LEEUWARDEN"
"573";270;23;10.6285714285714;15.5428571428571;20.0571428571429;24.1142857142857;5.752;53.224;1.2;"LEEUWARDEN"
"574";270;10;1.54285714285714;5.6;9.65714285714286;9.91428571428571;5.752;53.224;1.2;"LEEUWARDEN"
"575";270;17;4.4;8.51428571428571;12.6571428571429;24.1714285714286;5.752;53.224;1.2;"LEEUWARDEN"
"576";270;48;1.77777777777778;4.72222222222222;7.22222222222222;18.3055555555556;5.752;53.224;1.2;"LEEUWARDEN"
"577";270;16;4.2;9.25714285714286;13.9714285714286;5.31428571428571;5.752;53.224;1.2;"LEEUWARDEN"
"578";270;34;12.7714285714286;16.9428571428571;21.3428571428571;35.4;5.752;53.224;1.2;"LEEUWARDEN"
"579";270;35;11.4571428571429;16.2285714285714;20.6285714285714;36.2285714285714;5.752;53.224;1.2;"LEEUWARDEN"
"580";270;28;12.2285714285714;17;21.0571428571429;17.8285714285714;5.752;53.224;1.2;"LEEUWARDEN"
"581";270;53;3.33333333333333;5.83333333333333;8.5;14;5.752;53.224;1.2;"LEEUWARDEN"
"582";270;40;9.17142857142857;12.7714285714286;16.4285714285714;15.0857142857143;5.752;53.224;1.2;"LEEUWARDEN"
"583";270;9;-0.542857142857143;2.94285714285714;6.31428571428571;25.0857142857143;5.752;53.224;1.2;"LEEUWARDEN"
"584";273;12;3;6.42857142857143;10;15.7142857142857;5.888;52.703;-3.3;"MARKNESSE"
"585";273;30;14.7142857142857;19.3142857142857;24.2285714285714;54.5428571428571;5.888;52.703;-3.3;"MARKNESSE"
"586";273;37;11.5428571428571;15.8;20.4571428571429;24.5428571428571;5.888;52.703;-3.3;"MARKNESSE"
"587";273;6;1.14285714285714;3.31428571428571;5.37142857142857;18.3714285714286;5.888;52.703;-3.3;"MARKNESSE"
"588";273;26;11.6285714285714;16.8;21.5142857142857;25.2285714285714;5.888;52.703;-3.3;"MARKNESSE"
"589";273;27;12.2285714285714;17.8857142857143;23;18.9428571428571;5.888;52.703;-3.3;"MARKNESSE"
"590";273;50;3.14285714285714;5.22857142857143;7.42857142857143;28.6285714285714;5.888;52.703;-3.3;"MARKNESSE"
"591";273;49;2.38888888888889;4.83333333333333;7.19444444444444;18.6388888888889;5.888;52.703;-3.3;"MARKNESSE"
"592";273;19;9.34285714285714;14.6;19.5714285714286;27.8857142857143;5.888;52.703;-3.3;"MARKNESSE"
"593";273;13;3.97142857142857;8.48571428571429;12.7714285714286;30.6857142857143;5.888;52.703;-3.3;"MARKNESSE"
"594";273;5;1.82857142857143;4.02857142857143;6.37142857142857;22.0571428571429;5.888;52.703;-3.3;"MARKNESSE"
"595";273;44;6.02857142857143;9.45714285714286;12.8;13.7714285714286;5.888;52.703;-3.3;"MARKNESSE"
"596";273;31;13.0285714285714;18.5428571428571;23.9714285714286;13.1714285714286;5.888;52.703;-3.3;"MARKNESSE"
"597";273;4;1.37142857142857;3.74285714285714;6.08571428571429;19.3428571428571;5.888;52.703;-3.3;"MARKNESSE"
"598";273;48;2.05405405405405;4.43243243243243;6.81081081081081;16.7027027027027;5.888;52.703;-3.3;"MARKNESSE"
"599";273;42;8.11428571428571;12.0285714285714;15.8285714285714;26.1714285714286;5.888;52.703;-3.3;"MARKNESSE"
"600";273;20;8.14285714285714;13.3714285714286;18.1714285714286;8.88571428571429;5.888;52.703;-3.3;"MARKNESSE"
"601";273;24;10.9714285714286;16.0571428571429;20.2857142857143;13.6285714285714;5.888;52.703;-3.3;"MARKNESSE"
"602";273;14;5.25714285714286;9.62857142857143;14.1428571428571;14.6571428571429;5.888;52.703;-3.3;"MARKNESSE"
"603";273;28;12.3714285714286;17.3142857142857;22.1142857142857;41.7142857142857;5.888;52.703;-3.3;"MARKNESSE"
"604";273;32;12.2285714285714;17.6857142857143;22.9714285714286;32.8;5.888;52.703;-3.3;"MARKNESSE"
"605";273;38;9.88571428571429;14.6857142857143;19.2;16.9714285714286;5.888;52.703;-3.3;"MARKNESSE"
"606";273;47;3.74285714285714;6.25714285714286;8.68571428571429;23.5428571428571;5.888;52.703;-3.3;"MARKNESSE"
"607";273;46;4.97142857142857;7.88571428571429;10.4;28.2285714285714;5.888;52.703;-3.3;"MARKNESSE"
"608";273;21;10.7428571428571;16.0571428571429;21;25.6571428571429;5.888;52.703;-3.3;"MARKNESSE"
"609";273;52;3.77142857142857;6.05714285714286;8.14285714285714;13.3714285714286;5.888;52.703;-3.3;"MARKNESSE"
"610";273;18;5.62857142857143;10.8857142857143;15.4857142857143;14;5.888;52.703;-3.3;"MARKNESSE"
"611";273;29;13.9142857142857;19.8285714285714;25.2571428571429;14.8;5.888;52.703;-3.3;"MARKNESSE"
"612";273;45;5.65714285714286;8.6;11.2;13.8;5.888;52.703;-3.3;"MARKNESSE"
"613";273;43;7;10.3142857142857;13.2857142857143;12.1428571428571;5.888;52.703;-3.3;"MARKNESSE"
"614";273;7;0.371428571428571;3.08571428571429;6.45714285714286;8.91428571428571;5.888;52.703;-3.3;"MARKNESSE"
"615";273;10;2.11428571428571;5.91428571428571;10.6;13.1714285714286;5.888;52.703;-3.3;"MARKNESSE"
"616";273;51;4.94285714285714;7.28571428571429;9.2;18.7714285714286;5.888;52.703;-3.3;"MARKNESSE"
"617";273;23;11.3714285714286;16.6571428571429;21.7142857142857;26.3428571428571;5.888;52.703;-3.3;"MARKNESSE"
"618";273;25;11.8285714285714;16.0571428571429;19.9714285714286;26.2;5.888;52.703;-3.3;"MARKNESSE"
"619";273;1;2;4.22857142857143;6.34285714285714;21.9142857142857;5.888;52.703;-3.3;"MARKNESSE"
"620";273;15;5.34285714285714;10.2285714285714;14.9714285714286;10.2;5.888;52.703;-3.3;"MARKNESSE"
"621";273;2;2.62857142857143;4.88571428571429;7.11428571428571;37.9142857142857;5.888;52.703;-3.3;"MARKNESSE"
"622";273;39;8.45714285714286;13.3142857142857;18.1714285714286;17.8;5.888;52.703;-3.3;"MARKNESSE"
"623";273;53;3;4.83333333333333;7.33333333333333;27.3333333333333;5.888;52.703;-3.3;"MARKNESSE"
"624";273;35;11.1714285714286;16.5428571428571;21.8;18.0571428571429;5.888;52.703;-3.3;"MARKNESSE"
"625";273;22;11.6285714285714;16.2571428571429;21.0285714285714;26.2571428571429;5.888;52.703;-3.3;"MARKNESSE"
"626";273;40;8.97142857142857;12.6857142857143;16.7714285714286;16.3428571428571;5.888;52.703;-3.3;"MARKNESSE"
"627";273;3;-0.228571428571429;1.91428571428571;4.02857142857143;16.4571428571429;5.888;52.703;-3.3;"MARKNESSE"
"628";273;36;11.9428571428571;16.2;20.5428571428571;38.7428571428571;5.888;52.703;-3.3;"MARKNESSE"
"629";273;11;1.97142857142857;5.82857142857143;10.1142857142857;6.94285714285714;5.888;52.703;-3.3;"MARKNESSE"
"630";273;33;12.8571428571429;16.8571428571429;21.0857142857143;51.6;5.888;52.703;-3.3;"MARKNESSE"
"631";273;17;4.94285714285714;9.28571428571429;13.5428571428571;22.3428571428571;5.888;52.703;-3.3;"MARKNESSE"
"632";273;16;4.68571428571429;10.0285714285714;15.4285714285714;9.2;5.888;52.703;-3.3;"MARKNESSE"
"633";273;41;7.62857142857143;11.8285714285714;15.8;6.17142857142857;5.888;52.703;-3.3;"MARKNESSE"
"634";273;8;1.8;4.48571428571429;7.54285714285714;21.2857142857143;5.888;52.703;-3.3;"MARKNESSE"
"635";273;34;12.2285714285714;16.9714285714286;21.9142857142857;27.6857142857143;5.888;52.703;-3.3;"MARKNESSE"
"636";273;9;0.114285714285714;3.22857142857143;6.51428571428571;22.2285714285714;5.888;52.703;-3.3;"MARKNESSE"
"637";275;5;0.885714285714286;3.77142857142857;6.65714285714286;32.4571428571429;5.873;52.056;48.2;"DEELEN"
"638";275;12;1.4;6;10.4;14.7714285714286;5.873;52.056;48.2;"DEELEN"
"639";275;27;11.8571428571429;18.4857142857143;24.6571428571429;26.0571428571429;5.873;52.056;48.2;"DEELEN"
"640";275;42;7.91428571428571;11.8571428571429;15.9428571428571;23.2285714285714;5.873;52.056;48.2;"DEELEN"
"641";275;49;1.38888888888889;4.27777777777778;6.97222222222222;23.75;5.873;52.056;48.2;"DEELEN"
"642";275;31;12.4;18.6571428571429;24.1714285714286;23.6857142857143;5.873;52.056;48.2;"DEELEN"
"643";275;50;2.48571428571429;5;7.2;42.6;5.873;52.056;48.2;"DEELEN"
"644";275;51;4.97142857142857;7.31428571428571;9.37142857142857;22.8857142857143;5.873;52.056;48.2;"DEELEN"
"645";275;13;3.51428571428571;8.62857142857143;13.5714285714286;29.8;5.873;52.056;48.2;"DEELEN"
"646";275;30;14.3714285714286;19.4571428571429;24.6285714285714;71.8571428571429;5.873;52.056;48.2;"DEELEN"
"647";275;22;10.7714285714286;16.6;22.2;45.6571428571429;5.873;52.056;48.2;"DEELEN"
"648";275;48;1.40540540540541;4.10810810810811;6.83783783783784;24.7297297297297;5.873;52.056;48.2;"DEELEN"
"649";275;21;9.97142857142857;15.9428571428571;21.2857142857143;16.8571428571429;5.873;52.056;48.2;"DEELEN"
"650";275;25;11.2857142857143;16.2571428571429;20.9428571428571;27.1714285714286;5.873;52.056;48.2;"DEELEN"
"651";275;6;-0.0571428571428571;2.91428571428571;5.68571428571429;24;5.873;52.056;48.2;"DEELEN"
"652";275;37;10.9428571428571;15.8285714285714;21.0571428571429;25.3714285714286;5.873;52.056;48.2;"DEELEN"
"653";275;45;5.37142857142857;8.45714285714286;11.4571428571429;23.4;5.873;52.056;48.2;"DEELEN"
"654";275;20;6.34285714285714;13.1142857142857;19;7.51428571428571;5.873;52.056;48.2;"DEELEN"
"655";275;24;10.2857142857143;16.1714285714286;21.5714285714286;17.7428571428571;5.873;52.056;48.2;"DEELEN"
"656";275;26;11;17.3428571428571;22.5142857142857;24.0857142857143;5.873;52.056;48.2;"DEELEN"
"657";275;53;1.66666666666667;4.16666666666667;7;38.5;5.873;52.056;48.2;"DEELEN"
"658";275;32;11.9428571428571;17.7142857142857;23.3428571428571;23.1714285714286;5.873;52.056;48.2;"DEELEN"
"659";275;19;8.31428571428571;14.4857142857143;19.9142857142857;23.2;5.873;52.056;48.2;"DEELEN"
"660";275;1;1.37142857142857;4.05714285714286;6.37142857142857;30.3142857142857;5.873;52.056;48.2;"DEELEN"
"661";275;46;4.74285714285714;7.71428571428571;10.3714285714286;29.6285714285714;5.873;52.056;48.2;"DEELEN"
"662";275;23;11.2;17.4857142857143;23.4285714285714;26.4857142857143;5.873;52.056;48.2;"DEELEN"
"663";275;17;3.22857142857143;8.94285714285714;14.2571428571429;24.8;5.873;52.056;48.2;"DEELEN"
"664";275;52;2.62857142857143;5.37142857142857;7.97142857142857;25.2;5.873;52.056;48.2;"DEELEN"
"665";275;4;0.428571428571429;3.62857142857143;6.14285714285714;22.5428571428571;5.873;52.056;48.2;"DEELEN"
"666";275;14;3.74285714285714;9.57142857142857;15.0285714285714;9.74285714285714;5.873;52.056;48.2;"DEELEN"
"667";275;43;6.8;10.1714285714286;13.3714285714286;12.2857142857143;5.873;52.056;48.2;"DEELEN"
"668";275;18;4.97142857142857;10.9714285714286;16.2857142857143;27.3714285714286;5.873;52.056;48.2;"DEELEN"
"669";275;47;2.85714285714286;5.88571428571429;8.68571428571429;21.2571428571429;5.873;52.056;48.2;"DEELEN"
"670";275;41;7.05714285714286;11.7142857142857;15.7714285714286;18.9714285714286;5.873;52.056;48.2;"DEELEN"
"671";275;28;11.8857142857143;17.4571428571429;22.5714285714286;25.4571428571429;5.873;52.056;48.2;"DEELEN"
"672";275;44;5.11428571428571;9.02857142857143;13.3428571428571;13.8;5.873;52.056;48.2;"DEELEN"
"673";275;38;9.51428571428571;14.4285714285714;19.4571428571429;17.3142857142857;5.873;52.056;48.2;"DEELEN"
"674";275;15;3.42857142857143;10.2;15.8285714285714;5.8;5.873;52.056;48.2;"DEELEN"
"675";275;40;8.45714285714286;12.5428571428571;17.0857142857143;17.3714285714286;5.873;52.056;48.2;"DEELEN"
"676";275;39;7.62857142857143;13.1714285714286;18.8857142857143;12.8285714285714;5.873;52.056;48.2;"DEELEN"
"677";275;2;1.97142857142857;4.82857142857143;7.2;38.9142857142857;5.873;52.056;48.2;"DEELEN"
"678";275;16;2.91428571428571;10;16.2857142857143;8.05714285714286;5.873;52.056;48.2;"DEELEN"
